frame,camera,player_id,x1,y1,x2,y2
119,broadcast,19,1589,742,1653,875
119,broadcast,20,943,724,957,749
119,broadcast,21,1714,542,1753,644
119,broadcast,22,1772,602,1813,721
119,broadcast,23,1513,593,1560,706
119,broadcast,27,1127,668,1166,717
119,broadcast,30,1268,592,1329,678
119,broadcast,55,1882,565,1923,662
119,broadcast,106,870,693,900,749
119,broadcast,109,854,710,900,754
119,broadcast,112,858,591,868,601
119,broadcast,132,820,538,846,574
119,broadcast,133,1693,643,1749,754
119,broadcast,134,337,702,367,758
120,broadcast,12,1520,534,1567,621
120,broadcast,14,1105,639,1153,753
120,broadcast,16,1799,558,1840,662
120,broadcast,17,1727,706,1760,766
120,broadcast,19,1588,743,1652,878
120,broadcast,20,948,727,959,750
120,broadcast,21,1715,543,1754,644
120,broadcast,22,1776,603,1816,722
120,broadcast,23,1512,592,1559,708
120,broadcast,27,1135,671,1173,719
120,broadcast,30,1281,593,1342,679
120,broadcast,55,1884,568,1923,665
120,broadcast,106,870,694,900,751
120,broadcast,109,854,712,900,756
120,broadcast,112,857,591,867,601
120,broadcast,132,822,539,848,574
120,broadcast,133,1692,644,1747,755
120,broadcast,134,336,704,365,759
121,broadcast,12,1510,537,1556,620
121,broadcast,14,1105,639,1154,754
121,broadcast,16,1802,571,1838,662
121,broadcast,17,1730,711,1762,769
121,broadcast,19,1583,745,1649,881
121,broadcast,20,952,731,962,752
121,broadcast,21,1715,543,1753,644
121,broadcast,22,1780,603,1820,723
121,broadcast,23,1511,591,1559,710
121,broadcast,27,1143,674,1180,721
121,broadcast,30,1293,594,1354,680
121,broadcast,55,1886,569,1925,666
121,broadcast,106,870,696,900,752
121,broadcast,109,854,713,901,757
121,broadcast,112,856,590,866,600
121,broadcast,132,825,539,851,575
121,broadcast,133,1689,643,1743,756
121,broadcast,134,333,705,362,760
122,broadcast,12,1497,537,1543,619
122,broadcast,14,1104,639,1153,754
122,broadcast,16,1806,573,1842,664
122,broadcast,17,1733,716,1763,772
122,broadcast,19,1577,746,1644,883
122,broadcast,20,956,734,965,753
122,broadcast,21,1713,543,1752,645
122,broadcast,22,1785,604,1825,723
122,broadcast,23,1509,592,1557,711
122,broadcast,27,1150,678,1187,723
122,broadcast,30,1306,595,1367,681
122,broadcast,55,1888,569,1926,667
122,broadcast,106,870,697,901,753
122,broadcast,109,855,715,901,759
122,broadcast,112,855,589,864,599
122,broadcast,132,828,540,854,576
122,broadcast,133,1686,637,1743,757
122,broadcast,134,330,707,359,762
123,broadcast,12,1491,538,1537,619
123,broadcast,14,1104,639,1153,756
123,broadcast,16,1799,561,1837,657
123,broadcast,17,1736,721,1765,774
123,broadcast,19,1573,748,1641,884
123,broadcast,20,960,737,968,754
123,broadcast,21,1714,544,1754,650
123,broadcast,22,1789,606,1830,725
123,broadcast,23,1508,593,1555,712
123,broadcast,27,1158,681,1194,725
123,broadcast,55,1890,567,1927,668
123,broadcast,106,871,698,901,755
123,broadcast,109,855,717,901,760
123,broadcast,112,854,588,863,598
123,broadcast,132,831,541,856,576
123,broadcast,133,1682,635,1740,758
123,broadcast,134,327,708,356,764
123,broadcast,144,1793,578,1840,664
124,broadcast,12,1486,536,1532,620
124,broadcast,14,1102,640,1151,758
124,broadcast,16,1799,561,1831,640
124,broadcast,17,1739,725,1767,777
124,broadcast,19,1570,751,1638,886
124,broadcast,20,964,741,971,755
124,broadcast,21,1712,545,1754,655
124,broadcast,22,1789,604,1832,726
124,broadcast,23,1508,594,1555,713
124,broadcast,27,1166,684,1201,728
124,broadcast,55,1892,566,1928,668
124,broadcast,106,871,699,901,756
124,broadcast,109,856,719,901,762
124,broadcast,112,853,588,861,597
124,broadcast,132,834,542,859,577
124,broadcast,133,1678,636,1737,760
124,broadcast,134,324,710,352,765
124,broadcast,144,1791,569,1843,664
124,broadcast,145,1822,405,1845,453
125,broadcast,12,1479,535,1525,620
125,broadcast,14,1103,640,1153,760
125,broadcast,16,1802,560,1830,626
125,broadcast,17,1742,730,1769,780
125,broadcast,19,1566,753,1635,888
125,broadcast,20,968,744,974,757
125,broadcast,21,1713,545,1755,658
125,broadcast,22,1789,606,1833,726
125,broadcast,23,1508,596,1555,715
125,broadcast,27,1174,687,1208,730
125,broadcast,55,1895,566,1929,668
125,broadcast,106,871,701,901,757
125,broadcast,109,856,721,902,763
125,broadcast,112,851,587,860,596
125,broadcast,132,836,543,862,578
125,broadcast,133,1675,639,1734,762
125,broadcast,134,321,712,350,766
125,broadcast,144,1789,560,1845,663
125,broadcast,145,1824,405,1846,453
126,broadcast,12,1473,536,1519,621
126,broadcast,14,1104,640,1154,761
126,broadcast,16,1805,561,1831,623
126,broadcast,17,1745,735,1771,783
126,broadcast,19,1566,754,1635,889
126,broadcast,20,972,748,977,758
126,broadcast,21,1715,546,1757,659
126,broadcast,22,1795,608,1839,729
126,broadcast,23,1510,597,1557,716
126,broadcast,27,1182,691,1215,732
126,broadcast,55,1897,567,1931,669
126,broadcast,106,872,702,902,758
126,broadcast,109,857,722,902,765
126,broadcast,112,850,586,859,595
126,broadcast,132,839,544,864,578
126,broadcast,133,1673,639,1733,764
126,broadcast,134,320,713,348,768
126,broadcast,144,1787,552,1847,662
126,broadcast,145,1825,405,1848,453
127,broadcast,12,1468,536,1514,622
127,broadcast,14,1105,641,1155,763
127,broadcast,16,1808,561,1833,619
127,broadcast,17,1748,740,1773,785
127,broadcast,19,1565,756,1634,891
127,broadcast,20,976,751,980,759
127,broadcast,21,1717,546,1759,661
127,broadcast,22,1800,609,1845,732
127,broadcast,23,1511,598,1558,718
127,broadcast,27,1190,694,1222,734
127,broadcast,55,1899,568,1933,671
127,broadcast,106,872,703,902,760
127,broadcast,109,857,724,902,767
127,broadcast,112,849,585,857,594
127,broadcast,132,842,545,867,579
127,broadcast,133,1672,639,1732,766
127,broadcast,134,319,714,347,769
127,broadcast,144,1785,543,1850,661
127,broadcast,145,1826,404,1849,453
128,broadcast,12,1462,537,1508,622
128,broadcast,14,1106,642,1156,764
128,broadcast,16,1811,561,1834,616
128,broadcast,17,1751,745,1775,788
128,broadcast,19,1565,757,1634,893
128,broadcast,20,980,754,983,760
128,broadcast,21,1719,547,1762,663
128,broadcast,22,1806,610,1851,735
128,broadcast,23,1512,599,1559,719
128,broadcast,27,1198,697,1229,736
128,broadcast,55,1900,569,1935,672
128,broadcast,106,872,705,902,761
128,broadcast,109,858,726,902,768
128,broadcast,112,848,585,856,593
128,broadcast,132,845,546,870,580
128,broadcast,133,1670,639,1731,768
128,broadcast,134,317,716,346,770
128,broadcast,144,1783,534,1852,660
128,broadcast,145,1828,404,1851,453
129,broadcast,12,1456,537,1503,623
129,broadcast,14,1107,642,1158,765
129,broadcast,16,1814,561,1835,613
129,broadcast,17,1755,750,1777,791
129,broadcast,19,1564,759,1634,895
129,broadcast,20,984,758,986,762
129,broadcast,21,1721,548,1764,665
129,broadcast,22,1811,611,1857,738
129,broadcast,23,1513,600,1561,721
129,broadcast,27,1206,701,1236,739
129,broadcast,55,1902,570,1936,673
129,broadcast,106,873,706,903,762
129,broadcast,109,858,728,902,770
129,broadcast,112,847,584,855,592
129,broadcast,132,848,546,872,580
129,broadcast,133,1668,639,1731,770
129,broadcast,134,316,717,344,772
129,broadcast,144,1781,525,1855,660
129,broadcast,145,1829,404,1853,453
130,broadcast,12,1450,538,1497,624
130,broadcast,14,1107,643,1159,767
130,broadcast,16,1817,562,1837,609
130,broadcast,17,1758,755,1778,794
130,broadcast,19,1564,760,1633,897
130,broadcast,20,988,761,989,763
130,broadcast,21,1723,549,1767,666
130,broadcast,22,1817,612,1864,741
130,broadcast,23,1515,601,1562,722
130,broadcast,55,1904,571,1938,674
130,broadcast,106,873,707,903,764
130,broadcast,109,859,729,903,771
130,broadcast,132,850,547,875,581
130,broadcast,133,1667,640,1730,772
130,broadcast,134,315,718,343,773
130,broadcast,144,1779,516,1857,659
130,broadcast,145,1831,403,1854,453
131,broadcast,12,1445,538,1491,625
131,broadcast,14,1108,644,1160,768
131,broadcast,16,1819,562,1838,606
131,broadcast,17,1761,759,1780,796
131,broadcast,19,1563,762,1633,899
131,broadcast,20,993,764,992,764
131,broadcast,21,1725,549,1769,668
131,broadcast,22,1822,613,1870,744
131,broadcast,23,1516,602,1564,724
131,broadcast,55,1906,572,1940,675
131,broadcast,106,873,709,903,765
131,broadcast,109,859,731,903,773
131,broadcast,132,853,548,877,582
131,broadcast,133,1665,640,1729,774
131,broadcast,134,313,719,342,774
131,broadcast,144,1777,508,1859,658
131,broadcast,145,1832,403,1856,453
2,tacticam,30,310,526,362,591
2,tacticam,30,1714,320,1746,383
2,tacticam,31,1131,480,1172,543
2,tacticam,40,928,201,964,247
2,tacticam,83,894,576,932,639
2,tacticam,15,1132,346,1168,405
2,tacticam,30,1662,462,1699,524
2,tacticam,30,1300,810,1331,889
2,tacticam,30,364,376,395,432
2,tacticam,30,337,800,374,877
2,tacticam,30,289,444,316,511
2,tacticam,31,733,347,769,402
2,tacticam,30,770,395,800,455
2,tacticam,40,937,268,960,326
2,tacticam,66,1020,145,1046,194
2,tacticam,66,841,240,883,291
2,tacticam,30,444,208,481,265
2,tacticam,30,1472,224,1504,273
2,tacticam,30,560,94,587,142
2,tacticam,30,884,149,917,195
2,tacticam,31,899,157,933,205
2,tacticam,74,1781,53,1812,106
2,tacticam,66,463,74,494,118
3,tacticam,30,302,525,354,590
3,tacticam,30,1715,321,1747,383
3,tacticam,31,1130,482,1169,543
3,tacticam,40,926,202,961,247
3,tacticam,83,891,575,930,640
3,tacticam,15,1132,348,1167,405
3,tacticam,30,1663,462,1699,523
3,tacticam,30,1300,810,1331,889
3,tacticam,30,365,374,396,430
3,tacticam,30,335,798,373,874
3,tacticam,30,288,441,315,510
3,tacticam,31,732,348,768,402
3,tacticam,30,769,397,798,454
3,tacticam,40,938,267,962,327
3,tacticam,66,1018,145,1044,193
3,tacticam,66,837,240,878,292
3,tacticam,30,442,206,481,264
3,tacticam,30,1472,224,1503,272
3,tacticam,30,560,93,589,142
3,tacticam,30,883,149,916,196
3,tacticam,31,896,157,930,203
3,tacticam,74,1783,53,1814,106
3,tacticam,66,461,74,492,118
4,tacticam,30,297,525,348,589
4,tacticam,30,1714,322,1747,384
4,tacticam,31,1126,482,1165,543
4,tacticam,40,924,201,959,248
4,tacticam,83,888,574,928,638
4,tacticam,15,1130,348,1165,405
4,tacticam,30,1662,462,1698,523
4,tacticam,30,1299,811,1330,889
4,tacticam,30,363,373,395,429
4,tacticam,30,332,796,369,869
4,tacticam,30,289,440,316,506
4,tacticam,31,728,348,764,401
4,tacticam,30,767,398,797,454
4,tacticam,40,938,267,962,327
4,tacticam,66,1016,144,1041,192
4,tacticam,66,835,240,875,290
4,tacticam,30,441,206,479,262
4,tacticam,30,1474,224,1505,272
4,tacticam,30,561,92,589,141
4,tacticam,30,880,147,914,195
4,tacticam,31,896,158,930,205
4,tacticam,74,1794,51,1827,106
4,tacticam,66,458,72,491,118
5,tacticam,30,295,522,347,589
5,tacticam,30,1714,323,1745,384
5,tacticam,31,1123,481,1161,543
5,tacticam,40,922,199,958,247
5,tacticam,83,883,574,923,638
5,tacticam,15,1129,349,1162,405
5,tacticam,30,1661,462,1697,523
5,tacticam,30,1300,811,1331,889
5,tacticam,30,362,372,393,425
5,tacticam,30,327,794,365,867
5,tacticam,30,289,439,316,503
5,tacticam,31,725,348,760,401
5,tacticam,30,765,398,795,455
5,tacticam,40,937,266,962,327
5,tacticam,66,1013,144,1039,192
5,tacticam,66,834,241,873,289
5,tacticam,30,438,205,477,261
5,tacticam,30,1475,223,1507,273
5,tacticam,30,560,92,589,141
5,tacticam,30,876,146,907,190
5,tacticam,31,896,157,930,205
5,tacticam,74,1800,50,1833,106
5,tacticam,66,458,71,492,118
6,tacticam,30,295,519,348,587
6,tacticam,30,1713,324,1744,384
6,tacticam,31,1121,481,1160,543
6,tacticam,40,922,197,958,245
6,tacticam,83,879,574,920,638
6,tacticam,15,1128,348,1161,406
6,tacticam,30,1662,462,1697,523
6,tacticam,30,1301,812,1333,888
6,tacticam,30,360,371,392,424
6,tacticam,30,320,793,358,866
6,tacticam,30,287,438,314,500
6,tacticam,31,722,347,758,401
6,tacticam,30,761,398,790,455
6,tacticam,40,938,267,964,327
6,tacticam,66,1012,145,1039,193
6,tacticam,66,831,240,871,291
6,tacticam,30,435,204,474,261
6,tacticam,30,1477,223,1509,272
6,tacticam,30,558,91,588,140
6,tacticam,30,870,146,901,189
6,tacticam,31,896,156,930,203
6,tacticam,74,1805,50,1839,107
6,tacticam,66,460,69,496,119
7,tacticam,30,295,517,348,585
7,tacticam,30,1711,324,1741,384
7,tacticam,31,1120,480,1159,542
7,tacticam,40,921,197,957,245
7,tacticam,83,875,575,917,639
7,tacticam,15,1128,347,1161,404
7,tacticam,30,1662,461,1698,523
7,tacticam,30,1303,812,1336,889
7,tacticam,30,357,371,389,422
7,tacticam,30,311,792,350,866
7,tacticam,30,284,437,311,499
7,tacticam,31,721,345,757,400
7,tacticam,30,757,397,786,455
7,tacticam,40,940,267,965,327
7,tacticam,66,1009,146,1036,194
7,tacticam,66,827,241,868,293
7,tacticam,30,430,204,470,262
7,tacticam,30,1479,223,1510,272
7,tacticam,30,557,90,588,140
7,tacticam,30,866,147,896,190
7,tacticam,31,894,156,928,204
7,tacticam,74,1809,50,1844,107
7,tacticam,66,461,69,497,119
8,tacticam,30,296,515,347,581
8,tacticam,30,1711,323,1741,384
8,tacticam,31,1118,479,1157,542
8,tacticam,40,920,197,956,245
8,tacticam,83,870,576,912,640
8,tacticam,15,1128,347,1161,404
8,tacticam,30,1663,460,1700,523
8,tacticam,30,1305,812,1339,889
8,tacticam,30,353,371,386,422
8,tacticam,30,304,791,344,866
8,tacticam,30,282,435,310,497
8,tacticam,31,721,344,756,399
8,tacticam,30,754,395,784,455
8,tacticam,40,941,268,967,327
8,tacticam,66,1005,147,1031,195
8,tacticam,66,821,242,862,294
8,tacticam,30,427,204,467,262
8,tacticam,30,1480,223,1512,272
8,tacticam,30,557,91,587,140
8,tacticam,30,862,148,892,190
8,tacticam,31,893,155,927,204
8,tacticam,74,1814,49,1849,108
8,tacticam,66,461,68,498,119
9,tacticam,30,295,514,346,579
9,tacticam,30,1710,322,1741,384
9,tacticam,31,1116,479,1155,543
9,tacticam,40,920,199,956,247
9,tacticam,83,863,574,905,640
9,tacticam,15,1127,347,1161,405
9,tacticam,30,1664,460,1701,524
9,tacticam,30,1307,811,1342,889
9,tacticam,30,349,370,382,421
9,tacticam,30,300,789,342,865
9,tacticam,30,283,431,312,497
9,tacticam,31,719,343,755,398
9,tacticam,30,752,393,782,453
9,tacticam,40,942,268,967,327
9,tacticam,66,1003,147,1030,195
9,tacticam,66,815,243,855,295
9,tacticam,30,424,204,463,262
9,tacticam,30,1480,224,1512,273
9,tacticam,30,558,93,587,141
9,tacticam,30,859,148,888,189
9,tacticam,31,892,155,927,205
9,tacticam,74,1825,52,1857,107
9,tacticam,66,460,67,497,119
9,tacticam,31,581,160,590,172
10,tacticam,30,289,514,338,579
10,tacticam,30,1708,322,1740,385
10,tacticam,31,1114,480,1154,544
10,tacticam,40,919,200,955,248
10,tacticam,83,857,575,898,640
10,tacticam,15,1127,348,1161,406
10,tacticam,30,1664,460,1701,524
10,tacticam,30,1308,811,1344,888
10,tacticam,30,346,369,382,422
10,tacticam,30,297,786,340,863
10,tacticam,30,284,430,314,495
10,tacticam,31,717,343,753,397
10,tacticam,30,751,392,782,452
10,tacticam,40,942,268,966,327
10,tacticam,66,1002,146,1030,195
10,tacticam,66,813,243,853,296
10,tacticam,30,422,203,460,262
10,tacticam,30,1481,225,1512,273
10,tacticam,30,557,94,586,141
10,tacticam,30,858,148,887,188
10,tacticam,31,890,156,924,205
10,tacticam,74,1830,52,1863,107
10,tacticam,66,461,67,497,119
10,tacticam,31,579,160,588,172
11,tacticam,30,288,513,335,579
11,tacticam,30,1707,322,1740,385
11,tacticam,31,1114,481,1152,543
11,tacticam,40,917,200,953,248
11,tacticam,83,854,575,896,640
11,tacticam,15,1127,349,1162,407
11,tacticam,30,1666,462,1702,524
11,tacticam,30,1309,810,1345,888
11,tacticam,30,344,367,382,422
11,tacticam,30,295,782,338,858
11,tacticam,30,286,426,316,492
11,tacticam,31,716,343,753,398
11,tacticam,30,749,392,780,451
11,tacticam,40,943,267,968,327
11,tacticam,66,1002,146,1029,192
11,tacticam,66,812,243,852,295
11,tacticam,30,421,201,460,261
11,tacticam,30,1481,226,1512,274
11,tacticam,30,555,95,583,141
11,tacticam,30,852,148,882,188
11,tacticam,31,888,156,921,204
11,tacticam,74,1839,48,1873,106
11,tacticam,66,462,68,497,118
11,tacticam,31,578,159,587,171
12,tacticam,30,289,513,334,578
12,tacticam,30,1707,323,1741,386
12,tacticam,31,1111,481,1148,543
12,tacticam,40,915,199,949,247
12,tacticam,83,853,572,896,639
12,tacticam,15,1128,350,1163,408
12,tacticam,30,1667,463,1703,524
12,tacticam,30,1310,809,1346,886
12,tacticam,30,344,365,381,417
12,tacticam,30,293,779,337,854
12,tacticam,30,288,424,317,488
12,tacticam,31,714,343,750,398
12,tacticam,30,748,392,779,452
12,tacticam,40,945,267,970,327
12,tacticam,66,1000,146,1028,192
12,tacticam,66,810,243,849,293
12,tacticam,30,421,200,460,258
12,tacticam,30,1481,226,1511,273
12,tacticam,30,554,95,581,140
12,tacticam,30,848,148,879,188
12,tacticam,31,888,156,919,201
12,tacticam,74,1848,48,1880,105
12,tacticam,66,465,68,500,118
12,tacticam,31,576,159,586,171
13,tacticam,30,290,512,334,577
13,tacticam,30,1708,325,1742,387
13,tacticam,31,1110,481,1145,543
13,tacticam,40,914,199,948,247
13,tacticam,83,850,572,894,639
13,tacticam,15,1129,352,1162,409
13,tacticam,30,1668,464,1702,525
13,tacticam,30,1311,808,1345,885
13,tacticam,30,342,364,380,415
13,tacticam,30,289,778,333,852
13,tacticam,30,289,424,318,485
13,tacticam,31,712,343,746,398
13,tacticam,30,745,393,775,451
13,tacticam,40,946,266,972,327
13,tacticam,66,996,146,1025,193
13,tacticam,66,806,243,846,295
13,tacticam,30,421,200,459,257
13,tacticam,30,1481,226,1512,275
13,tacticam,30,554,95,581,140
13,tacticam,30,846,149,877,190
13,tacticam,31,887,155,919,202
13,tacticam,74,1854,47,1887,105
13,tacticam,66,467,68,501,118
13,tacticam,31,575,158,584,171
14,tacticam,30,290,510,335,576
14,tacticam,30,1708,326,1741,387
14,tacticam,31,1110,481,1145,543
14,tacticam,40,915,198,949,246
14,tacticam,83,847,572,891,638
14,tacticam,15,1129,352,1160,409
14,tacticam,30,1667,464,1701,525
14,tacticam,30,1311,808,1345,885
14,tacticam,30,340,364,380,416
14,tacticam,30,284,777,327,851
14,tacticam,30,290,423,318,482
14,tacticam,31,711,343,744,398
14,tacticam,30,745,394,774,452
14,tacticam,40,947,266,974,327
14,tacticam,66,993,147,1023,194
14,tacticam,66,802,244,843,297
14,tacticam,30,420,200,458,256
14,tacticam,30,1483,226,1514,275
14,tacticam,30,554,94,583,142
14,tacticam,30,840,149,871,190
14,tacticam,31,887,155,920,203
14,tacticam,74,1861,50,1892,107
14,tacticam,66,468,66,503,118
14,tacticam,31,573,158,583,170
15,tacticam,30,290,507,335,574
15,tacticam,30,1708,326,1740,388
15,tacticam,31,1110,480,1145,543
15,tacticam,40,916,198,950,246
15,tacticam,83,845,573,889,638
15,tacticam,15,1128,352,1159,408
15,tacticam,30,1668,464,1702,526
15,tacticam,30,1312,807,1346,886
15,tacticam,30,337,364,377,416
15,tacticam,30,281,775,322,849
15,tacticam,30,292,422,319,481
15,tacticam,31,711,343,744,398
15,tacticam,30,743,391,774,453
15,tacticam,40,950,266,977,328
15,tacticam,66,990,147,1019,195
15,tacticam,66,798,245,837,297
15,tacticam,30,420,200,458,256
15,tacticam,30,1485,226,1517,276
15,tacticam,30,556,94,586,143
15,tacticam,30,837,148,869,191
15,tacticam,31,887,155,921,203
15,tacticam,74,1868,51,1899,108
15,tacticam,66,470,68,504,118
15,tacticam,31,572,157,581,170
16,tacticam,30,290,505,335,570
16,tacticam,30,1707,326,1739,388
16,tacticam,31,1110,480,1145,542
16,tacticam,40,916,199,950,246
16,tacticam,83,840,573,883,639
16,tacticam,15,1130,351,1161,408
16,tacticam,30,1669,463,1703,526
16,tacticam,30,1314,808,1347,886
16,tacticam,30,333,363,373,416
16,tacticam,30,279,772,322,847
16,tacticam,30,294,420,322,480
16,tacticam,31,710,341,744,397
16,tacticam,30,742,387,774,451
16,tacticam,40,954,267,981,328
16,tacticam,66,991,148,1019,194
16,tacticam,66,796,246,834,298
16,tacticam,30,419,200,459,257
16,tacticam,30,1487,226,1519,276
16,tacticam,30,557,94,588,144
16,tacticam,30,836,147,868,190
16,tacticam,31,888,155,922,204
16,tacticam,74,1874,51,1906,110
16,tacticam,66,471,70,503,118
16,tacticam,31,570,157,580,169
17,tacticam,30,291,504,334,568
17,tacticam,30,1708,325,1740,388
17,tacticam,31,1110,480,1145,542
17,tacticam,40,917,200,950,247
17,tacticam,83,836,573,877,638
17,tacticam,15,1132,351,1163,408
17,tacticam,30,1671,463,1705,526
17,tacticam,30,1314,808,1348,885
17,tacticam,30,333,363,372,417
17,tacticam,30,278,768,322,844
17,tacticam,30,298,418,327,478
17,tacticam,31,710,340,745,396
17,tacticam,30,742,384,775,450
17,tacticam,40,958,270,985,328
17,tacticam,66,991,148,1019,193
17,tacticam,66,796,246,832,296
17,tacticam,30,418,201,458,258
17,tacticam,30,1488,226,1520,277
17,tacticam,30,558,96,592,151
17,tacticam,30,833,147,865,188
17,tacticam,31,888,156,922,206
17,tacticam,74,1882,52,1913,110
17,tacticam,66,472,71,502,119
17,tacticam,31,569,156,579,169
18,tacticam,30,288,504,331,567
18,tacticam,30,1708,325,1741,389
18,tacticam,31,1109,481,1145,543
18,tacticam,40,917,201,951,249
18,tacticam,83,835,573,876,639
18,tacticam,15,1133,351,1164,410
18,tacticam,30,1672,463,1707,526
18,tacticam,30,1315,808,1350,885
18,tacticam,30,335,364,374,416
18,tacticam,30,278,766,321,838
18,tacticam,30,301,416,331,476
18,tacticam,31,709,341,744,396
18,tacticam,30,743,386,775,448
18,tacticam,40,962,270,988,327
18,tacticam,66,990,148,1018,193
18,tacticam,66,793,245,831,296
18,tacticam,30,417,201,457,258
18,tacticam,30,1490,228,1522,279
18,tacticam,30,559,98,594,155
18,tacticam,30,830,148,863,189
18,tacticam,31,887,157,920,205
18,tacticam,74,1888,52,1920,111
18,tacticam,66,472,71,503,119
18,tacticam,31,567,156,577,169
19,tacticam,30,288,503,330,566
19,tacticam,30,1707,325,1741,390
19,tacticam,31,1110,482,1144,543
19,tacticam,40,917,202,949,249
19,tacticam,83,834,571,876,637
19,tacticam,15,1133,352,1166,411
19,tacticam,30,1672,463,1708,527
19,tacticam,30,1318,808,1354,884
19,tacticam,30,336,364,377,417
19,tacticam,30,278,763,319,833
19,tacticam,30,305,414,335,473
19,tacticam,31,711,342,746,398
19,tacticam,30,744,389,775,446
19,tacticam,40,965,270,991,328
19,tacticam,66,988,150,1018,194
19,tacticam,66,791,247,829,297
19,tacticam,30,415,200,455,258
19,tacticam,30,1491,230,1523,281
19,tacticam,30,562,100,595,156
19,tacticam,30,827,149,860,191
19,tacticam,31,887,158,919,205
19,tacticam,74,1892,54,1923,112
19,tacticam,66,478,73,508,120
19,tacticam,31,566,155,576,168
20,tacticam,30,287,500,330,565
20,tacticam,30,1706,326,1741,390
20,tacticam,31,1109,482,1141,543
20,tacticam,40,917,204,948,250
20,tacticam,83,832,570,874,634
20,tacticam,15,1134,354,1166,412
20,tacticam,30,1673,464,1709,527
20,tacticam,30,1322,808,1359,883
20,tacticam,30,337,364,379,417
20,tacticam,30,273,761,315,831
20,tacticam,30,308,413,338,469
20,tacticam,31,711,344,746,398
20,tacticam,30,745,390,777,447
20,tacticam,40,968,271,993,328
20,tacticam,66,987,151,1017,197
20,tacticam,66,787,247,826,299
20,tacticam,30,417,199,457,258
20,tacticam,30,1491,232,1523,282
20,tacticam,30,565,102,596,155
20,tacticam,30,823,150,855,192
20,tacticam,31,888,158,920,205
20,tacticam,74,1899,55,1929,113
20,tacticam,66,481,74,511,121
20,tacticam,31,564,155,574,168
21,tacticam,30,290,497,334,564
21,tacticam,30,1706,328,1741,391
21,tacticam,31,1106,482,1139,543
21,tacticam,40,917,204,948,250
21,tacticam,83,829,568,872,632
21,tacticam,15,1136,356,1167,413
21,tacticam,30,1674,466,1709,528
21,tacticam,30,1326,808,1363,883
21,tacticam,30,338,365,381,418
21,tacticam,30,268,758,311,829
21,tacticam,30,311,411,341,467
21,tacticam,31,709,344,743,398
21,tacticam,30,746,391,777,447
21,tacticam,40,970,271,995,329
21,tacticam,66,984,152,1014,198
21,tacticam,66,782,249,820,300
21,tacticam,30,419,199,459,257
21,tacticam,30,1491,234,1521,283
21,tacticam,30,570,104,598,153
21,tacticam,30,822,151,854,193
21,tacticam,31,889,158,921,205
21,tacticam,74,1905,55,1936,114
21,tacticam,66,486,77,515,122
21,tacticam,31,563,154,573,168
22,tacticam,30,293,494,338,563
22,tacticam,30,1706,330,1741,391
22,tacticam,31,1106,481,1138,543
22,tacticam,40,919,205,950,251
22,tacticam,83,827,569,870,631
22,tacticam,15,1137,357,1168,414
22,tacticam,30,1673,467,1707,528
22,tacticam,30,1328,807,1365,881
22,tacticam,30,336,366,379,418
22,tacticam,30,267,754,311,828
22,tacticam,30,313,412,343,466
22,tacticam,31,708,344,743,399
22,tacticam,30,744,391,774,447
22,tacticam,40,973,271,998,330
22,tacticam,66,981,153,1011,199
22,tacticam,66,780,249,818,301
22,tacticam,30,423,200,462,256
22,tacticam,30,1491,234,1521,284
22,tacticam,30,574,106,602,154
22,tacticam,30,821,153,853,194
22,tacticam,31,890,159,923,207
22,tacticam,74,1911,55,1942,114
22,tacticam,66,488,77,517,123
22,tacticam,31,561,154,572,167
23,tacticam,30,298,492,341,557
23,tacticam,30,1707,332,1741,392
23,tacticam,31,1106,480,1139,542
23,tacticam,40,920,206,951,252
23,tacticam,83,824,568,868,632
23,tacticam,15,1137,358,1168,415
23,tacticam,30,1672,468,1705,529
23,tacticam,30,1327,808,1365,879
23,tacticam,30,333,366,376,419
23,tacticam,30,267,749,313,825
23,tacticam,30,314,411,345,465
23,tacticam,31,709,344,744,399
23,tacticam,30,744,391,774,447
23,tacticam,40,976,271,1001,331
23,tacticam,66,980,153,1010,200
23,tacticam,66,780,249,818,301
23,tacticam,30,426,200,465,256
23,tacticam,30,1492,234,1522,285
23,tacticam,30,577,107,606,154
23,tacticam,30,817,154,850,196
23,tacticam,31,891,160,924,209
23,tacticam,74,1917,56,1948,115
23,tacticam,66,489,78,518,123
23,tacticam,31,560,153,570,167
24,tacticam,30,301,491,343,553
24,tacticam,30,1706,334,1738,393
24,tacticam,31,1105,480,1138,542
24,tacticam,40,920,206,952,252
24,tacticam,83,818,568,862,631
24,tacticam,15,1138,359,1168,416
24,tacticam,30,1671,468,1704,529
24,tacticam,30,1326,807,1363,877
24,tacticam,30,331,366,374,420
24,tacticam,30,269,744,315,819
24,tacticam,30,317,411,348,465
24,tacticam,31,710,342,745,397
24,tacticam,30,746,389,776,446
24,tacticam,40,978,272,1004,331
24,tacticam,66,981,154,1011,200
24,tacticam,66,779,250,816,299
24,tacticam,30,429,201,467,257
24,tacticam,30,1493,234,1523,285
24,tacticam,30,580,108,608,154
24,tacticam,30,815,155,849,199
24,tacticam,31,891,162,924,210
24,tacticam,74,1923,56,1954,115
24,tacticam,66,491,78,520,123
24,tacticam,31,558,153,569,167
25,tacticam,30,303,489,344,551
25,tacticam,30,1705,334,1736,394
25,tacticam,31,1104,480,1137,541
